gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks.1,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
1895494999,CNS-UT,LL,urn:catalog:CNS-UT:LL:00231706:1cfe9f3dee6999f327c7072fff5873fd,00231706,,F. Ventura A.,2171,1970-08-26T00:00:00,1970.0,8.0,26.0,,MX,Veracruz de ignacio de la llave,Acajete,-97.011944,19.58,950.0,"Bosque de tecojote, ladera de cerro",,,PRESERVED_SPECIMEN,cf4d5df5337ac944d449f32aa946c087,13082.0,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Sitio de la etiqueta: Latitud: 19° 33' 0'' Longitud: -97° 0' 36'' Características de Plantas / ColorFlor: Rojas de olor agradable Características de Plantas / Tamaño: 9 m de alto Forma biológica* / Árbol: ND Distrito de Riego: ND,,,False,True,80.0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Mexico,"(17, 27]"
1895494992,CNS-UT,LL,urn:catalog:CNS-UT:LL:00231699:0074eb1d0394c0d8818e6af27b4bc2c7,00231699,,D. Neill,5404,1983-02-01T00:00:00,1983.0,2.0,1.0,,MX,Oaxaca,"5 Km S of La Esperanza, 70Km N of Ixtlán on Méx Hwy 175",-96.217225,17.853433,840.0,"Wet mountain forest with Oreomunnea, many epiphytes",,,PRESERVED_SPECIMEN,cf4d5df5337ac944d449f32aa946c087,13082.0,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,33948acc-bfac-4107-92c8-6464de387822,,Very showy,Distrito de Riego: ND Sitio de la etiqueta: Latitud: 99° 99' 99'' Longitud: -999° 99' 99'' Región de la etiqueta: MEXICO_OAXACA_ND Características de Plantas / ColorFlor: Red Forma biológica* / Árbol: ND Características de Plantas / Tamaño: 15 m,,,False,True,90.0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Mexico,"(17, 27]"
1895494986,CNS-UT,TEX,urn:catalog:CNS-UT:TEX:00231695:0012904ca3e80ed0795d0bfc8e8d55b6,00231695,,R. Torres C.; D. Neill; F. Neil,2150,1983-02-01T00:00:00,1983.0,2.0,1.0,,MX,Oaxaca,2 Km al S de la Esperanza o 17 Km al N de cerro Pelón,-96.368292,17.614458,1250.0,Bosque mesófilo con Oreomunnea y Welimannia,,,PRESERVED_SPECIMEN,cf4d5df5337ac944d449f32aa946c087,13082.0,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,TipoVegetacion / Bosque mesófilo de montaña Distrito de Riego: ND Región de la etiqueta: MEXICO_OAXACA_IXTLAN DE JUAREZ Forma biológica* / Árbol: ND Características de Plantas / Tamaño: 15 m Características de Plantas / ColorFlor: Roja Características de Plantas / TipoSuelo: Metamórfico Sitio de la etiqueta: Latitud: 99° 99' 99'' Longitud: -999° 99' 99'',,,False,True,90.0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Mexico,"(17, 27]"
1895459763,CNS-UT,TEX,urn:catalog:CNS-UT:TEX:00276449:b9feb150657312d37d0fe30fe50a7a95,00276449,,A. Ruíz,459,1988-02-22T00:00:00,1988.0,2.0,22.0,,MX,Chiapas,"San Andrés Larráinzar, Paraje o Cerro Tiamnal",-92.73856140971662,16.92381855630639,900.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459756,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276450:a76a54578c32543827b3d88877d21b79,00276450,,E. Matuda,5032,1945-02-24T00:00:00,1945.0,2.0,24.0,,MX,Chiapas,"Tres Cruces, Sa Madre",-92.7057802856365,16.796044879838938,1300.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,400.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459729,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276453:5d6bb946c4f7d0f8819c27006bf11618,00276453,,R. F. Thorne; E. Lathrop,40298,1970-06-23T00:00:00,1970.0,6.0,23.0,,MX,Chiapas,3 Km NW of Pueblo Nuevo Solistahuacán,-92.91087420904624,17.184139446493383,1005.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_PUEBLO NUEVO SOLISTAHUAN Sitio de la etiqueta: Latitud: 17° 30' 99'' Longitud: -92° 40' 99'',,,False,True,2910.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(17, 27]"
1895459725,CNS-UT,TEX,urn:catalog:CNS-UT:TEX:00276467:85e6942271f7e7f14eae56ae4007df44,00276467,,C. Santíz R.,32,1987-08-10T00:00:00,1987.0,8.0,10.0,,MX,Chiapas,San Juan Chamula,-91.444446,16.144442,0.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,,,,False,True,10.0,COORDINATE_ROUNDED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459715,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276457:a6b65f533fd2e490d444dff638936f29,00276457,,E. Matuda,5527,1945-04-01T00:00:00,1945.0,4.0,,,MX,Chiapas,"Carelas, ca Motozintla",-92.21382213772156,15.098910173386244,1088.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459714,CNS-UT,TEX,urn:catalog:CNS-UT:TEX:00276463:a30e1001af57d8eaf4f5814a624d1e5a,00276463,,W. D. Stevens; M. J. Donoghue; M. L. Scott,2355,1976-07-08T00:00:00,1976.0,7.0,8.0,,MX,Chiapas,About 7.4 mi from N edge of San Critóbal de las Casas along rd to Chenalhó,-92.6952180805482,16.81279408753305,1175.0,"Cloud forest dominated by Quercus, Ericaceous shrubs very",,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,"Sitio de la etiqueta: El registro no traía información de sitio. Región de la etiqueta: MEXICO_CHIAPAS_ND Características de Plantas / Asociada: Dominated by Quercus, Ericaceous shrubs very",,,False,True,4370.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459703,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276454:04ddc3d855682e998de70ddf659019c4,00276454,,D. E. Breedlove; F. S. Kawahara,15238,1966-08-23T00:00:00,1966.0,8.0,23.0,,MX,Chiapas,In the colonia of 'Ach'lum,-92.4460540687018,16.774654576266766,1365.0,"Heavily wooded slopes with Abies, Podocarpus and Quercus",,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,"Características de Plantas / Asociada: Abies, Podocarpus and Quercus Sitio de la etiqueta: El registro no traía información de sitio.",,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459696,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276462:7740e3d61e3ca8c9cedaa8f681c15435,00276462,,D. E. Breedlove,24375,1972-03-05T00:00:00,1972.0,3.0,5.0,,MX,Chiapas,On the SE side of Volcán Tacaná adove Talquian,-92.09651639374393,15.108448983705522,1350.0,"Rain forest Billia, Photinia, Turpinia and Quercus",,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,"Sitio de la etiqueta: El registro no traía información de sitio. Características de Plantas / Asociada: Tillia, Photinia, Turpinia and Quercus",,,False,True,2900.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459693,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276451:844055240e506212776101d8941f4851,00276451,,E. Matuda,4625,1941-07-06T00:00:00,1941.0,7.0,6.0,,MX,Chiapas,"Mt Male, ca Porvenir",-92.23847858975778,15.431374479937576,1600.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459689,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276444:f2ef529b259b9c3ccc3cd28583e70f84,00276444,,A. Ruíz,650,1988-06-22T00:00:00,1988.0,6.0,22.0,,MX,Oaxaca,San Andrés Dinicuiti. Km 16 de la carr Huajuapan de León-Oaxaca,-97.72724668074449,17.689973850671624,900.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,250.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(17, 27]"
1895459688,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276446:6a864a23cccc27ab604d1774bf2fce34,00276446,,A. Shilom T.,863,1966-04-26T00:00:00,1966.0,4.0,26.0,,MX,Chiapas,In colonia Ach'lum,-92.4460540687018,16.774654576266766,1290.0,Slopes with Quercus and Abies,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Características de Plantas / Asociada: Quercus and Abies Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459676,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276459:40c9f6cb0997fbef855cd8dd437b8eb1,00276459,,O. F. Clarke; B. T. Gittins; H. Haid; E. Lathrop,13017-5-6,1969-12-29T00:00:00,1969.0,12.0,29.0,,MX,Oaxaca,"Along Hwy 175 (to Veracruz), about 2 mi S of Loma Grande",-96.60233560552452,17.18894835635354,0.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Región de la etiqueta: MEXICO_OAXACA_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,1610.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(17, 27]"
1895459675,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276466:3cdc56b4952bb4d44de4817390dd6745,00276466,,D. E. Breedlove; F. S. Kawahara,9760,1987-11-15T00:00:00,1987.0,11.0,15.0,,MX,Chiapas,Santa Cruz en San Felipe,-92.679874,16.724011,0.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,,,,False,True,10.0,COORDINATE_ROUNDED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459670,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276448:77016920f63f25331dee23d4327b450f,00276448,,D. E. Breedlove; F. S. Kawahara,12593,1965-10-01T00:00:00,1965.0,10.0,1.0,,MX,Chiapas,In the paraje of Pahal Ton,-92.52161401783698,16.832982536061454,1125.0,Slopes with Liquidambar and Quercus,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Características de Plantas / Asociada: Liquidambar and Quercus Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459669,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276456:53f12a658c282e8ff76a2b822b8a05b1,00276456,,E. Matuda,4227,1940-07-01T00:00:00,1940.0,7.0,1.0,,MX,Chiapas,Mt Ovando,-92.6165624828681,15.417390240447045,0.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Forma biológica* / Arbusto Región de la etiqueta: MEXICO_CHIAPAS_ND Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,4370.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459665,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276447:bac4b08417edf050c432ff65f2f5a47a,00276447,,A. Shilom T.,986,1966-05-25T00:00:00,1966.0,5.0,25.0,,MX,Chiapas,At Paraje Matsab,-92.47550480601257,16.7890957965265,1275.0,Steep slopes with Quercus and Magnolia,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Características de Plantas / Asociada: Quercus and Magnolia Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459664,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276465:64c9cf343c281cbed878accd257a3a5c,00276465,,A. Shilom T.,2321,1967-05-15T00:00:00,1967.0,5.0,15.0,,MX,Chiapas,In the colonia of 'Ach'lum,-92.4460540687018,16.774654576266766,1365.0,"Moist heavily forested slope with Abies guatemalensis, Podocarpus and Quercus",,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,"Sitio de la etiqueta: El registro no traía información de sitio. Características de Plantas / Asociada: Abies guatemalensis, Podocarpus and Quercus",,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459663,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276458:bb9bdca3f2ab44bf06d2cf64be43bb1b,00276458,,D. E. Breedlove; F. S. Kawahara,10711,1965-07-10T00:00:00,1965.0,7.0,10.0,,MX,Chiapas,"14 Km al NE de San Critóbal de las Casas, sobre el camino a Tenejapa",-92.5571237071324,16.77628221913863,1245.0,NO DISPONIBLE,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,5210.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459660,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276445:ef4cfb6bccbfd0f1d54a9a14fc4eb1fa,00276445,,A. Shilom T.,916,1966-05-12T00:00:00,1966.0,5.0,12.0,,MX,Chiapas,At the Paraje Matsab,-92.47550480601257,16.7890957965265,1350.0,Steep slopes with Quercus and Magnolia,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Características de Plantas / Asociada: Quercus and Magnolia Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
1895459646,CNS-UT,LL,urn:catalog:CNS-UT:LL:00276455:b9ee7005a33280f4329416e5a9fd99f2,00276455,,A. Shilom T.,836,1966-04-13T00:00:00,1966.0,4.0,13.0,,MX,Chiapas,In paraje Balum K'anal,-92.53688428342284,16.797153249154725,1245.0,Slopes with Quercus,,,PRESERVED_SPECIMEN,a0572735aa9850cbfd3b395ed4cb3490,23697.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,33948acc-bfac-4107-92c8-6464de387822,,NO DISPONIBLE,Sitio de la etiqueta: El registro no traía información de sitio.,,,False,True,10.0,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
